Código,Apartamento,Bairro,Zona,Quartos,Banheiros,Vagas,Metragem,Valor_da_Venda,valor_m2,media_valor_m2_bairro,media_valor_m2_zona
211601,Apartamento de 114m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,2,114.0,1300000.0,11403.5087719298,7403.36272123417,7019.92781217448
204209,Apartamento de 118m² com 03 suítes para venda e locação   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,4,2,118.0,1300000.0,11016.9491525424,9706.16858313729,7019.92781217448
201665,Apartamento de 239m² com 03 suítes   Jardim Irajá,Jardim Iraja,Zona Sul,3,5,4,239.0,1300000.0,5439.33054393305,5843.60369977321,7019.92781217448
145376,Apartamento de 135m² com 03 suítes   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,2,135.0,1300000.0,9629.62962962963,7403.36272123417,7019.92781217448
105272,Apartamento de 47m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,2,47.0,1300000.0,27659.5744680851,8028.33244392152,7019.92781217448
135617,Apartamento de 214m² com 03 suítes para locação e venda   Bosque dos Juritis,Jardim Sao Luiz,Zona Sul,3,5,3,214.0,1300000.0,6074.76635514019,5775.49648772587,7019.92781217448
107153,Apartamento de 171m² com 03 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,3,5,2,171.0,1300000.0,7602.33918128655,7235.27815404702,7019.92781217448
214748,Apartamento de 132m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,2,132.0,1301000.0,9856.06060606061,7403.36272123417,7019.92781217448
186800,Apartamento de 218m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,3,218.0,1305000.0,5986.23853211009,8028.33244392152,7019.92781217448
223571,Apartamento de 158m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,2,158.0,1307025.0,8272.31012658228,9706.16858313729,7019.92781217448
239960,Apartamento de 153m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,3,153.0,1308000.0,8549.01960784314,9706.16858313729,7019.92781217448
239954,Apartamento de 153m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,3,153.0,1308000.0,8549.01960784314,9706.16858313729,7019.92781217448
239951,Apartamento de 153m² com 04 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,4,6,3,153.0,1308000.0,8549.01960784314,9706.16858313729,7019.92781217448
239948,Apartamento de 153m² com 04 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,4,6,3,153.0,1308000.0,8549.01960784314,9706.16858313729,7019.92781217448
208640,Apartamento de 155m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,3,155.0,1310000.0,8451.61290322581,8028.33244392152,7019.92781217448
163220,Apartamento de 158m² com 03 suítes à venda   Jardim Olhos D´Água,Jardim Olhos DAgua,Zona Sul,3,4,2,158.0,1312977.0,8309.98101265823,9706.16858313729,7019.92781217448
167537,Apartamento no Parque Olhos D`Água   KAIRÓS,Jardim Olhos DAgua,Zona Sul,3,3,2,151.0,1315906.8,8714.61456953643,9706.16858313729,7019.92781217448
235295,Apartamento de 106m² com 03 suítes à venda   Vila do Golfe,Vila do Golf,Zona Sul,3,4,2,106.0,1320000.0,12452.8301886793,9872.36315439169,7019.92781217448
107180,Apartamento de 171m² com 03 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,3,5,2,171.0,1330000.0,7777.77777777778,7235.27815404702,7019.92781217448
188021,Apartamento de 122m² com 03 quartos à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,3,4,2,122.0,1332696.89,10923.745,8797.52735990227,7019.92781217448
244061,Apartamento de 153m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,3,153.0,1350000.0,8823.52941176471,9706.16858313729,7019.92781217448
215192,Apartamento de 154m² com 04 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,6,3,154.0,1350000.0,8766.23376623377,9706.16858313729,7019.92781217448
151946,Apartamento de 252m² com 03 suítes à venda   Centro,Centro,Centro,4,5,3,252.0,1350000.0,5357.14285714286,3969.0889863009,4114.37759196461
229313,Apartamento de 160m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,3,160.0,1350000.0,8437.5,8028.33244392152,7019.92781217448
218942,Apartamento mobiliado de 123 m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,2,123.0,1350000.0,10975.6097560976,7403.36272123417,7019.92781217448
203705,Apartamento de 171m² com 03 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,3,5,2,171.0,1356800.0,7934.50292397661,7235.27815404702,7019.92781217448
194657,Apartamento de 194m² com 03 suítes e 03 vagas   Jardim Botânico,Jardim Botanico,Zona Sul,3,2,3,194.0,1358000.0,7000.0,7403.36272123417,7019.92781217448
240938,Apartamento de 145m² com 03 suítes à venda   Jardim Irajá,Jardim Iraja,Zona Sul,3,5,2,145.0,1370000.0,9448.27586206897,5843.60369977321,7019.92781217448
170660,Apartamento de 158m² com 03 quartos à venda   Jardim Olhos D`Água II,Jardim Olhos DAgua,Zona Sul,3,4,3,158.0,1377675.0,8719.46202531646,9706.16858313729,7019.92781217448
231215,Apartamento de 154m² com 03 suítes à venda   Jardim Olhos D`água,Jardim Olhos DAgua,Zona Sul,3,5,3,154.0,1378000.0,8948.05194805195,9706.16858313729,7019.92781217448
189524,Apartamento de 134m² com 03 dormitórios   Jardim Olhos D`àgua,Jardim Olhos DAgua,Zona Sul,3,5,2,134.0,1380000.0,10298.5074626866,9706.16858313729,7019.92781217448
239957,Apartamento de 153m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,3,153.0,1386000.0,9058.82352941176,9706.16858313729,7019.92781217448
230504,Apartamento de 156M² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,2,156.0,1390000.0,8910.25641025641,7403.36272123417,7019.92781217448
238742,Apartamento de 166m² com 03 suítes   Jardim Olhos d´agua,Jardim Olhos DAgua,Zona Sul,3,5,2,166.0,1400000.0,8433.73493975904,9706.16858313729,7019.92781217448
230432,Apartamento   Padrão,Jardim Botanico,Zona Sul,3,4,3,132.0,1400000.0,10606.0606060606,7403.36272123417,7019.92781217448
215195,Apartamento de 154m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,3,154.0,1400000.0,9090.90909090909,9706.16858313729,7019.92781217448
214667,Apartamento de 109m² com 03 suítes para locação   Jardim Olhos D`água,Plazas de Espana,Zona Sul,3,4,2,109.0,1400000.0,12844.0366972477,10740.3669724771,7019.92781217448
188054,Apartamento de 158m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,3,158.0,1400000.0,8860.75949367089,9706.16858313729,7019.92781217448
186929,Apartamento de 195m² com 03 suítes à venda   Residencial Alto do Ipê,Residencial Alto do Ipe,Zona Sul,3,4,4,195.0,1400000.0,7179.48717948718,8694.05961893228,7019.92781217448
156884,Apartamento de 178m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,3,178.0,1400000.0,7865.16853932584,8028.33244392152,7019.92781217448
186788,Apartamento de 218m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,3,218.0,1400000.0,6422.01834862385,8028.33244392152,7019.92781217448
186803,Apartamento de 218m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,3,218.0,1400000.0,6422.01834862385,8028.33244392152,7019.92781217448
238724,Apartamento mobiliado de 133m² com 03 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,3,4,1,133.0,1420000.0,10676.6917293233,7235.27815404702,7019.92781217448
209615,Apartamento de 171m² com 03 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,3,4,2,171.0,1420000.0,8304.09356725146,7235.27815404702,7019.92781217448
118277,Apartamento de 183m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,3,183.0,1420000.0,7759.56284153005,7403.36272123417,7019.92781217448
213434,Apartamento de 154m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,3,154.0,1440000.0,9350.64935064935,9706.16858313729,7019.92781217448
153851,Apartamento de 183m² com 03 suítes á venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,3,183.0,1440000.0,7868.85245901639,7403.36272123417,7019.92781217448
224111,Apartamento de 178m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Villarica,Zona Norte,3,5,3,178.0,1450000.0,8146.06741573034,8286.51685393258,4316.94719953754
224105,Apartamento de 178m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Villarica,Zona Norte,3,5,3,178.0,1450000.0,8146.06741573034,8286.51685393258,4316.94719953754
222689,Apartamento de 202m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,4,4,2,202.0,1450000.0,7178.21782178218,7403.36272123417,7019.92781217448
221174,Apartamento de 178m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Villarica,Zona Norte,3,5,2,178.0,1450000.0,8146.06741573034,8286.51685393258,4316.94719953754
217103,Apartamento 154m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,6,3,154.0,1450000.0,9415.58441558442,9706.16858313729,7019.92781217448
214799,Apartamento de 156m² com 03 suítes para locação   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,2,156.0,1450000.0,9294.8717948718,7403.36272123417,7019.92781217448
189854,Apartamento de 183m² com 03 suítes para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,3,183.0,1450000.0,7923.49726775956,7403.36272123417,7019.92781217448
186935,Apartamento de 195m² com 03 suítes à venda   Residencial Alto do Ipê,Residencial Alto do Ipe,Zona Sul,3,4,4,195.0,1450000.0,7435.89743589744,8694.05961893228,7019.92781217448
152759,Apartamento de 170m² com 03 suítes à venda   Vila do Golf,Vila do Golf,Zona Sul,3,6,3,170.0,1450000.0,8529.41176470588,9872.36315439169,7019.92781217448
239966,Apartamento de 153m² com 04 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,4,6,3,153.0,1470000.0,9607.8431372549,9706.16858313729,7019.92781217448
152738,Apartamento de 170m² com 03 suítes à venda   Vila do Golf,Vila do Golf,Zona Sul,3,5,3,170.0,1480000.0,8705.88235294118,9872.36315439169,7019.92781217448
184688,Apartamento de 166m² com 03 quartos à venda   Jardim Olhos D´Água,Jardim Olhos DAgua,Zona Sul,3,5,2,166.0,1481402.98,8924.1143373494,9706.16858313729,7019.92781217448
188861,Apartamento de 171m² com 03 quartos à venda   Nova Aliança,Nova Alianca,Zona Sul,3,5,3,171.0,1490000.0,8713.45029239766,7235.27815404702,7019.92781217448
83234,Apartamento de 232m² com 03 suítes à venda   Jardim Irajá,Jardim Canada,Zona Sul,3,5,4,232.0,1490000.0,6422.41379310345,7006.02337064892,7019.92781217448
228422,Apartamento mobiliado de 232m² com 04 quartos à venda   Jardim Irajá,Jardim Canada,Zona Sul,4,5,4,232.0,1499000.0,6461.20689655172,7006.02337064892,7019.92781217448
215129,Apartamento de 239m² com 03 suítes para locação   Jardim Botânico,Jardim Canada,Zona Sul,4,6,3,239.0,1500000.0,6276.15062761506,7006.02337064892,7019.92781217448
188132,MARAVILHOSO APARTAMENTO NO JARDIM IRAJÁ,Jardim Iraja,Zona Sul,3,5,4,239.0,1500000.0,6276.15062761506,5843.60369977321,7019.92781217448
171434,Apartamento de 238m² com 04 quartos à venda   Jardim Santa Ângela,Jardim Iraja,Zona Sul,4,4,4,238.0,1500000.0,6302.52100840336,5843.60369977321,7019.92781217448
41363,Apartamento de 238m² com 04 quartos à venda   Jardim Irajá,Jardim Iraja,Zona Sul,4,5,4,238.0,1500000.0,6302.52100840336,5843.60369977321,7019.92781217448
197699,Apartamento de 239m² com 03 suítes PARA para venda e locação   Jardim Canadá,Jardim Canada,Zona Sul,3,5,3,239.0,1500000.0,6276.15062761506,7006.02337064892,7019.92781217448
220775,Apartamento de 169m² com 03 suítes e porteira fechada à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,3,169.0,1500000.0,8875.73964497041,7403.36272123417,7019.92781217448
214892,Apartamento de 166m² com 03 suítes   Jardim Olhos d´agua,Jardim Olhos DAgua,Zona Sul,3,5,2,166.0,1504192.26,9061.39915662651,9706.16858313729,7019.92781217448
177086,Apartamento de 195 m² com 04 quartos para locação e venda   Vila do Golfe,Residencial Alto do Ipe,Zona Sul,4,5,4,195.0,1520000.0,7794.8717948718,8694.05961893228,7019.92781217448
213653,Apartamento de 168m² com 03 suítes à venda   Residencial Alto do Ipê,Residencial Alto do Ipe,Zona Sul,3,5,3,168.0,1530000.0,9107.14285714286,8694.05961893228,7019.92781217448
186794,Apartamento de 218m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,5,3,218.0,1535000.0,7041.28440366973,8028.33244392152,7019.92781217448
172745,Apartamento de 158m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,2,158.0,1540000.0,9746.83544303798,9706.16858313729,7019.92781217448
228752,Apartamento de 109m² com 03 suítes para locação e venda   Bonfim Paulista,Plazas de Espana,Zona Sul,3,4,2,109.0,1550000.0,14220.1834862385,10740.3669724771,7019.92781217448
224099,Apartamento de 178m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Villarica,Zona Norte,3,5,3,178.0,1550000.0,8707.86516853933,8286.51685393258,4316.94719953754
222374,Apartamento de 156M² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,2,156.0,1550000.0,9935.89743589744,7403.36272123417,7019.92781217448
217112,Apartamento 154m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,6,3,154.0,1550000.0,10064.9350649351,9706.16858313729,7019.92781217448
212234,Apartamento de 228m² com 03 suítes à venda   Jardim Irajá,Jardim Iraja,Zona Sul,3,5,4,228.0,1550000.0,6798.24561403509,5843.60369977321,7019.92781217448
209693,Apartamento de 155m² com 03 suítes à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,3,4,3,155.0,1550000.0,10000.0,8028.33244392152,7019.92781217448
59390,Apartamento de 239m² com 03 quartos sendo 01 suíte para locação e venda   Jardim Irajá,Jardim Iraja,Zona Sul,4,4,4,239.0,1550000.0,6485.35564853557,5843.60369977321,7019.92781217448
209987,Apartamento de 195m² com 03 suítes para venda e locação   Vila do Golfe,Residencial Alto do Ipe,Zona Sul,3,5,4,195.0,1550000.0,7948.71794871795,8694.05961893228,7019.92781217448
201020,Apartamento de 194m² com 03 suítes   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,3,194.0,1567000.0,8077.31958762887,7403.36272123417,7019.92781217448
245132,Apartamento de 158m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,2,158.0,1590000.0,10063.2911392405,7403.36272123417,7019.92781217448
210725,Apartamento de 168m² com 03 suítes à venda   Residencial Alto do Ipê,Residencial Alto do Ipe,Zona Sul,3,4,3,168.0,1590000.0,9464.28571428571,8694.05961893228,7019.92781217448
224624,Apartamento de 156m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,2,156.0,1599000.0,10250.0,7403.36272123417,7019.92781217448
215162,Apartamento de 158m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,4,3,158.0,1600000.0,10126.582278481,9706.16858313729,7019.92781217448
198827,Apartamento de 183m²com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,3,183.0,1600000.0,8743.16939890711,7403.36272123417,7019.92781217448
181682,APARTAMENTO ALTO PADRÃO PRÓXIMO À AVENIDA BRAZ OLAIA ACOSTA OTIMA OPORTUNIDADE,Nova Alianca,Zona Sul,3,4,2,171.0,1600000.0,9356.72514619883,7235.27815404702,7019.92781217448
144347,Apartamento de 238m² com 04 quartos para locação   Jardim Irajá,Jardim Iraja,Zona Sul,4,4,4,238.0,1600000.0,6722.68907563025,5843.60369977321,7019.92781217448
86264,Apartamento duplex de 320m² com 03 suítes   Jardim Canadá,Jardim Canada,Zona Sul,3,5,3,320.0,1600000.0,5000.0,7006.02337064892,7019.92781217448
124661,APARTAMENTO ALTO PADRÃO NO CENTRO,Centro,Centro,4,5,4,442.0,1600000.0,3619.90950226244,3969.0889863009,4114.37759196461
115970,EXCELENTE APARTAMENTO ALTO PADRÃO PARA VENDA NO BAIRRO JARDIM IRAJÁ,Jardim Iraja,Zona Sul,4,6,4,336.0,1600000.0,4761.90476190476,5843.60369977321,7019.92781217448
201023,Apartamento de 194m² com 03 suítes   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,3,194.0,1620000.0,8350.51546391753,7403.36272123417,7019.92781217448
214907,Apartamento de 166m² com 03 suítes   Jardim Olhos d´agua,Jardim Olhos DAgua,Zona Sul,3,5,2,166.0,1631480.08,9828.19325301205,9706.16858313729,7019.92781217448
214613,Apartamento de 154m² com 04 suítes para locação e venda   Jardim Olhos D`Água II,Jardim Olhos DAgua,Zona Sul,3,5,3,154.0,1650000.0,10714.2857142857,9706.16858313729,7019.92781217448
143750,Apartamento de 378m² com 04 quartos para locação e venda   Higienópolis,Centro,Centro,4,4,4,378.0,1650000.0,4365.07936507937,3969.0889863009,4114.37759196461
134297,Apartamento mobiliado de 134m² com 03 suítes para locação e venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,2,134.0,1650000.0,12313.4328358209,9706.16858313729,7019.92781217448
211685,Apartamento de 166m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,3,5,2,166.0,1654954.03,9969.60259036145,9706.16858313729,7019.92781217448
113585,PRÉDIO PRÓXIMO AO NOVO SHOPPING,Parque Industrial Lagoinha,Zona Leste,9,9,9,389.0,1660000.0,4267.35218508997,4502.88532269356,4646.24632076016
170330,Apartamento de 197m² com 03 suítes à venda   Jardim Olhos D`Água II,Jardim Olhos DAgua,Zona Sul,3,4,2,197.0,1661218.0,8432.57868020305,9706.16858313729,7019.92781217448
166520,Apartamento com vista para o Parque Olhos D`Água   KAIRÓS,Jardim Olhos DAgua,Zona Sul,4,6,3,197.0,1661218.0,8432.57868020305,9706.16858313729,7019.92781217448
191042,Apartamento de 158m² com 03 quartos à venda   Jardim Olhos D`Água II,Jardim Olhos DAgua,Zona Sul,3,4,3,158.0,1670000.0,10569.6202531646,9706.16858313729,7019.92781217448
219395,Apartamento de 170m² com 03 suítes à venda   Vila do Golf,Vila do Golf,Zona Sul,3,6,3,170.0,1680000.0,9882.35294117647,9872.36315439169,7019.92781217448
244697,Apartamento de 156M² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,2,156.0,1690000.0,10833.3333333333,7403.36272123417,7019.92781217448
185339,Apartamento de 214m² com 03 suítes à venda   Bosque das Juritis,Jardim Sao Luiz,Zona Sul,3,5,3,214.0,1690000.0,7897.19626168224,5775.49648772587,7019.92781217448
238286,Apartamento de 195m² com 03 suítes à venda   Vila do Golf,Residencial Alto do Ipe,Zona Sul,3,4,4,195.0,1700000.0,8717.94871794872,8694.05961893228,7019.92781217448
235889,Apartamento de 80m² com 03 suítes para venda   Jardim Olhos D`água,Bonfim Paulista,Zona Sul,3,4,1,80.0,1700000.0,21250.0,8197.59279884853,7019.92781217448
226820,Apartamento de 124m² com 03 suítes para locação e venda   Jardim Olhos D`água,Bonfim Paulista,Zona Sul,3,4,2,124.0,1700000.0,13709.6774193548,8197.59279884853,7019.92781217448
189578,Apartamento de 229m² com 04 quartos à venda   Jardim Irajá,Jardim Iraja,Zona Sul,4,3,4,229.0,1700000.0,7423.5807860262,5843.60369977321,7019.92781217448
175190,Apartamento de 151m² com 03 suítes à venda   Jardim Olhos D`Água II,Jardim Olhos DAgua,Zona Sul,3,5,2,151.0,1700000.0,11258.2781456954,9706.16858313729,7019.92781217448
